Скотный двор,Михаил Булгаков,Повесть,1847,27,38,Мягкий,Покупка,12.06.2018,20.01.2010,Неплохя книга
Король Лир,Александр Блок,Научная лит-ра,1989,79,15,Твердый,Подарок,01.09.2011,19.04.2021,Ужасная книга
Широкое Саргассово море,Юлиан Семенов,Драма,1854,63,90,Мягкий,Наследство,28.08.2006,01.06.2012,Сложная для понимания книга
Над пропастью во ржи,Виктор Драгунский,Повесть,1596,39,94,Твердый,Подарок,15.08.2019,02.05.2006,Неплохя книга
Приключения Гекльберри Финна,Илья Ильф,Психология,1799,11,61,Твердый,Наследство,05.05.2006,26.08.2008,Хорошая книга
Гордость и предубеждение,Лев Толстой,Роман,1490,15,73,Твердый,Наследство,12.07.2005,22.11.2006,Хорошая книга
Левиафан,Владимир Богомолов,Комедия,1523,95,57,Твердый,Наследство,29.09.2007,13.02.2000,Замечательная книга
Анна Каренина,Александр Беляев,Учебник,1706,89,92,Мягкий,Подарок,15.12.2019,26.04.1998,Хорошая книга
Ким,Михаил Булгаков,Психология,1441,18,16,Твердый,Подарок,23.08.1995,20.12.2019,Сложная для понимания книга
Сердце тьмы,Евгений Шварц,Стихотворения,1826,67,38,Твердый,Наследство,09.01.2019,28.03.1997,Хорошая книга
Госпожа Бовари,Кир Булычев,Стихотворения,1664,73,16,Твердый,Подарок,12.11.2020,14.11.2010,Неплохя книга
Сыновья и любовники,Стендаль,Рассказ,2009,33,61,Мягкий,Покупка,04.04.2010,03.10.1999,Хорошая книга
Повелитель мух,Василь Быков,Психология,1885,45,27,Твердый,Наследство,09.02.2009,19.05.2013,Неплохя книга
Случай Портного,Жюль Верн,Рассказ,1420,59,45,Твердый,Подарок,18.01.2010,31.08.2009,Ужасная книга
В дороге,Сергей Есенин,Драма,1450,51,53,Мягкий,Покупка,25.01.2010,29.10.2000,Хорошая книга
Сердце,Фрэнсис Скотт Фицджеральд,Повесть,1742,82,96,Твердый,Покупка,28.08.2011,18.11.1998,Хорошая книга
 процента и денег,Евгений Шварц,Научная лит-ра,1811,59,74,Мягкий,Наследство,06.01.2000,26.03.2018,Ужасная книга
Война и мир,Роберт Льюис Стивенсон,Научная лит-ра,1435,32,20,Мягкий,Покупка,28.01.2013,24.09.1995,Хорошая книга
Я,Александр Грин,Научная лит-ра,1954,76,79,Мягкий,Покупка,09.11.2019,23.03.2017,Сложная для понимания книга
Когда я умирала,Виктор Гюго,Научная лит-ра,1965,54,80,Твердый,Подарок,17.02.2021,20.06.2004,Ужасная книга
Путешествие в Индию,Александр Беляев,Комедия,1417,36,13,Мягкий,Подарок,15.07.2018,04.11.2012,Сложная для понимания книга
Звук и ярость,Уильям Шекспир,Учебник,1884,16,39,Твердый,Наследство,21.12.1999,01.02.1996,Неплохя книга
Красная книжица,Николай Некрасов,Повесть,1743,35,94,Твердый,Подарок,06.02.2001,27.05.2014,Хорошая книга
Со всем этим покончено,Михаил Шолохов,Стихотворения,1979,68,90,Твердый,Покупка,02.05.2000,08.08.2017,Хорошая книга
Путешествия Гулливера,Кир Булычев,Рассказ,1454,19,68,Мягкий,Наследство,18.01.2013,05.09.2006,Хорошая книга
Американская трагедия,Иван Ефремов,Комедия,1495,14,39,Твердый,Подарок,05.08.2008,02.01.2002,Хорошая книга
 Клавдий,Александр Беляев,Фантастика,1545,35,85,Твердый,Наследство,15.11.2010,14.07.2009,Неплохя книга
Звук и ярость,Джейн Остин,Повесть,1801,43,89,Твердый,Наследство,22.05.2017,26.12.1998,Замечательная книга
Песнь Соломона,Константин Паустовский,Научная лит-ра,1751,57,48,Твердый,Покупка,14.06.1995,25.08.2004,Хорошая книга
Над кукушкиным гнездом,Борис Пастернак,Учебник,1509,91,86,Твердый,Покупка,26.01.2019,05.06.2001,Хорошая книга
Эпоха невинности,Илья Ильф,Учебник,1947,45,58,Твердый,Наследство,20.08.2019,25.11.2019,Сложная для понимания книга
Бойня номер пять,Борис Васильев,Роман,1774,40,76,Твердый,Покупка,01.09.2003,01.03.2000,Замечательная книга
На маяк,Михаил Булгаков,Драма,1738,34,62,Твердый,Наследство,17.09.2017,25.01.2018,Замечательная книга
Путешествия Гулливера,Сергей Алексеев,Стихотворения,1436,38,32,Твердый,Наследство,22.10.2013,13.07.2001,Ужасная книга
Возлюбленная,Григорий Белых,Комедия,1795,38,49,Мягкий,Наследство,06.02.2003,22.08.1997,Неплохя книга
Сонеты,Иван Шмелёв,Стихотворения,1517,39,31,Мягкий,Наследство,03.04.1998,07.11.2001,Сложная для понимания книга
Бойня номер пять,Иван Тургенев,Комедия,1932,17,38,Мягкий,Покупка,10.10.2003,28.12.1995,Сложная для понимания книга
Когда я умирала,Аркадий Гайдар,Фантастика,1617,87,63,Мягкий,Покупка,27.06.2001,15.12.2000,Сложная для понимания книга
Уловка-22,Эрнест Хемингуэй,Комедия,1673,99,65,Твердый,Подарок,31.08.2003,12.08.2018,Неплохя книга
Гордость и предубеждение,Григорий Белых,Рассказ,1426,69,94,Твердый,Покупка,24.05.2021,05.08.2014,Неплохя книга
Я,Джейн Остин,Рассказ,1417,11,22,Мягкий,Подарок,06.06.2018,11.01.2013,Замечательная книга
Эпоха невинности,Виктор Гюго,Учебник,1532,91,100,Мягкий,Наследство,16.07.2006,25.01.2019,Хорошая книга
Широкое Саргассово море,Владимир Богомолов,Рассказ,1935,74,92,Твердый,Подарок,21.04.2003,02.11.2017,Хорошая книга
